,wind_code,sec_name,ar_by_buyer_name,ar_buyer_standard,ar_buyer_subid,cus_name,cus_name_standard,cus_name_subid,ar_buyer_region,cus_region,match_score
728774,688041.SH,海光信息,上海伟仕佳杰科技有限公司,上海伟仕佳杰科技有限公司,1,上海伟仕佳杰科技有限公司,上海伟仕佳杰科技有限公司,1,上海,上海,100
728832,688041.SH,海光信息,联想(北京)有限公司,联想(北京)有限公司,10,联想(北京)有限公司,联想(北京)有限公司,5,北京,北京,100
728870,688045.SH,必易微,无锡众享科技有限公司,无锡众享科技有限公司,4,无锡众享科技有限公司,无锡众享科技有限公司,4,无锡,无锡,100
728916,688045.SH,必易微,深圳市深鸿盛电子有限公司,深圳市深鸿盛电子有限公司,8,深圳市深鸿盛电子有限公司,深圳市深鸿盛电子有限公司,6,深圳,深圳,100
728939,688045.SH,必易微,深圳市高丰源科技有限公司,深圳市高丰源科技有限公司,10,深圳市高丰源科技有限公司,深圳市高丰源科技有限公司,7,深圳,深圳,100
728964,688046.SH,药康生物,中山大学,中山大学,2,中山大学,中山大学,2,中山,中山,100
728972,688046.SH,药康生物,中山大学中山眼科中心,中山大学中山眼科中心,3,中山大学,中山大学,2,中山,中山,100
728990,688046.SH,药康生物,南京医科大学,南京医科大学,5,南京医科大学,南京医科大学,4,南京,南京,100
728999,688046.SH,药康生物,南京大学,南京大学,6,南京大学,南京大学,5,南京,南京,100
729007,688046.SH,药康生物,南京大学-南京生物医药研究院,南京大学-南京生物医药研究院,7,南京大学,南京大学,5,南京,南京,100
729032,688046.SH,药康生物,浙江大学,浙江大学,10,浙江大学,浙江大学,6,浙江,浙江,100
729050,688046.SH,药康生物,百济神州(北京)生物科技有限公司,百济神州(北京)生物科技有限公司,12,百济神州(北京)生物科技有限公司,百济神州(北京)生物科技有限公司,8,北京,北京,100
729254,688047.SH,龙芯中科,湖北天蟠信安科技有限公司,湖北天蟠信安科技有限公司,14,湖北天蟠信安科技有限公司,湖北天蟠信安科技有限公司,14,湖北,湖北,100
729330,688048.SH,长光华芯,武汉锐科光纤激光技术股份有限公司,武汉锐科光纤激光技术股份有限公司,6,武汉锐科光纤激光技术股份有限公司,武汉锐科光纤激光技术股份有限公司,7,武汉,武汉,100
729342,688048.SH,长光华芯,深圳市创鑫激光股份有限公司,深圳市创鑫激光股份有限公司,7,深圳市创鑫激光股份有限公司,深圳市创鑫激光股份有限公司,8,深圳,深圳,100
729406,688049.SH,炬芯科技,深圳市联利为科技有限公司,深圳市联利为科技有限公司,3,深圳市联利为科技有限公司,深圳市联利为科技有限公司,3,深圳,深圳,100
729414,688049.SH,炬芯科技,深圳市芯连芯时代科技有限公司,深圳市芯连芯时代科技有限公司,4,深圳市芯连芯时代科技有限公司,深圳市芯连芯时代科技有限公司,4,深圳,深圳,100
729429,688049.SH,炬芯科技,深圳市铠硕达数码有限公司,深圳市铠硕达数码有限公司,6,深圳市铠硕达数码有限公司,深圳市铠硕达数码有限公司,5,深圳,深圳,100
729437,688049.SH,炬芯科技,深圳市领芯者科技有限公司,深圳市领芯者科技有限公司,7,深圳市领芯者科技有限公司,深圳市领芯者科技有限公司,6,深圳,深圳,100
729446,688050.SH,爱博医疗,上海绚度医疗器械销售中心,上海绚度医疗器械销售中心,1,上海绚度医疗器械销售中心,上海绚度医疗器械销售中心,1,上海,上海,100
729499,688050.SH,爱博医疗,成都美睦医疗科技有限公司,成都美睦医疗科技有限公司,5,成都美睦医疗科技有限公司,成都美睦医疗科技有限公司,6,成都,成都,100
729513,688050.SH,爱博医疗,杭州优品医疗器械有限公司,杭州优品医疗器械有限公司,6,杭州优品医疗器械有限公司,杭州优品医疗器械有限公司,8,杭州,杭州,100
729562,688050.SH,爱博医疗,河北参天医疗器械贸易有限公司,河北参天医疗器械贸易有限公司,10,河北参天医疗器械贸易有限公司/河北隆曼医疗器械贸易有限公司,河北参天医疗器械贸易有限公司/河北隆曼医疗器械贸易有限公司,9,河北,河北,100
729613,688050.SH,爱博医疗,重庆福瑞灵科技发展有限公司,重庆福瑞灵科技发展有限公司,14,重庆福瑞灵科技发展有限公司(普瑞眼科下属子公司),重庆福瑞灵科技发展有限公司(普瑞眼科下属子公司),12,重庆,重庆,100
729640,688051.SH,佳华科技,北京市公安局通州分局,北京市公安局通州分局,1,北京市公安局通州分局,北京市公安局通州分局,3,北京,北京,100
729688,688051.SH,佳华科技,山西京广源电力建设有限公司,山西京广源电力建设有限公司,4,山西京广源电力建设有限公司,山西京广源电力建设有限公司,6,山西,山西,100
729704,688051.SH,佳华科技,山西兴能发电有限责任公司,山西兴能发电有限责任公司,5,山西兴能发电有限责任公司,山西兴能发电有限责任公司,7,山西,山西,100
729720,688051.SH,佳华科技,山西晋能智能电网科技有限公司,山西晋能智能电网科技有限公司,6,山西晋能智能电网科技有限公司,山西晋能智能电网科技有限公司,8,山西,山西,100
729736,688051.SH,佳华科技,山西盛唐送变电工程有限公司,山西盛唐送变电工程有限公司,7,山西盛唐送变电工程有限公司,山西盛唐送变电工程有限公司,9,山西,山西,100
729847,688051.SH,佳华科技,聊城市东昌府区工业和信息化局,聊城市东昌府区工业和信息化局,14,聊城市东昌府区经济和信息化局,聊城市东昌府区经济和信息化局,15,聊城,聊城,86
729862,688051.SH,佳华科技,聊城市东昌府区经济和信息化局,聊城市东昌府区经济和信息化局,15,聊城市东昌府区经济和信息化局,聊城市东昌府区经济和信息化局,15,聊城,聊城,100
730058,688052.SH,纳芯微,南京基尔诺电子科技有限公司,南京基尔诺电子科技有限公司,9,南京基尔诺电子科技有限公司,南京基尔诺电子科技有限公司,6,南京,南京,100
730080,688052.SH,纳芯微,宁波希磁电子科技有限公司,宁波希磁电子科技有限公司,10,宁波希磁电子科技有限公司,宁波希磁电子科技有限公司,8,宁波,宁波,100
730204,688052.SH,纳芯微,深圳市亚美斯通电子有限公司,深圳市亚美斯通电子有限公司,16,深圳市亚美斯通电子有限公司,深圳市亚美斯通电子有限公司,12,深圳,深圳,100
730248,688052.SH,纳芯微,深圳市建宝科技有限公司,深圳市建宝科技有限公司,18,深圳市霆宝科技有限公司,深圳市霆宝科技有限公司,16,深圳,深圳,91
730265,688052.SH,纳芯微,深圳市德瑞泰电子有限公司,深圳市德瑞泰电子有限公司,19,深圳市德瑞泰电子有限公司,深圳市德瑞泰电子有限公司,13,深圳,深圳,100
730287,688052.SH,纳芯微,深圳市海纳创展科技有限公司,深圳市海纳创展科技有限公司,20,深圳市海纳创展科技有限公司,深圳市海纳创展科技有限公司,15,深圳,深圳,100
730446,688053.SH,思科瑞,北京航空航天大学,北京航空航天大学,6,北京航空航天大学,北京航空航天大学,9,北京,北京,100
730475,688053.SH,思科瑞,西安盈科电源有限公司,西安盈科电源有限公司,8,西安盈科电源有限公司,西安盈科电源有限公司,12,西安,西安,100
730489,688053.SH,思科瑞,锦州辽晶电子科技有限公司,锦州辽晶电子科技有限公司,9,锦州辽晶电子科技有限公司,锦州辽晶电子科技有限公司,13,锦州,锦州,100
730818,688056.SH,莱伯泰科,贵阳沪试实验设备有限公司,贵阳沪试实验设备有限公司,15,贵阳沪试实验设备有限公司,贵阳沪试实验设备有限公司,13,贵阳,贵阳,100
730932,688057.SH,金达莱,北京北控京西污水净化有限公司,北京北控京西污水净化有限公司,4,北京北控京西污水净化有限公司,北京北控京西污水净化有限公司,4,北京,北京,100
730988,688057.SH,金达莱,南昌市新建区水利投资有限公司,南昌市新建区水利投资有限公司,6,南昌市新建区水利投资有限公司,南昌市新建区水利投资有限公司,6,南昌,南昌,100
731018,688057.SH,金达莱,南昌经济技术开发区社会发展局,南昌经济技术开发区社会发展局,7,南昌经济技术开发区社会发展局,南昌经济技术开发区社会发展局,9,南昌,南昌,100
731047,688057.SH,金达莱,四川勋睦建设工程有限公司,四川勋睦建设工程有限公司,8,四川勋睦建设工程有限公司,四川勋睦建设工程有限公司,11,四川,四川,100
731075,688057.SH,金达莱,宿州市新区建设投资集团有限公司,宿州市新区建设投资集团有限公司,9,宿州市新区建设投资集团有限公司,宿州市新区建设投资集团有限公司,12,宿州,宿州,100
731104,688057.SH,金达莱,惠州大亚湾石化工业区发展集团有限公司,惠州大亚湾石化工业区发展集团有限公司,10,惠州大亚湾石化工业区发展集团有限公司,惠州大亚湾石化工业区发展集团有限公司,14,惠州,惠州,100
731298,688057.SH,金达莱,洛阳龙丰建设投资有限公司,洛阳龙丰建设投资有限公司,17,洛阳龙丰建设投资有限公司,洛阳龙丰建设投资有限公司,19,洛阳,洛阳,100
731357,688057.SH,金达莱,连云港市创联投资发展有限公司,连云港市创联投资发展有限公司,19,连云港市创联投资发展有限公司,连云港市创联投资发展有限公司,24,连云港,连云港,100
731387,688057.SH,金达莱,重庆耐德机械设备有限公司,重庆耐德机械设备有限公司,20,重庆耐德机械设备有限公司,重庆耐德机械设备有限公司,27,重庆,重庆,100
731659,688058.SH,宝兰德,南京晟辉御盾信息科技有限公司,南京晟辉御盾信息科技有限公司,12,南京晟辉御盾信息科技有限公司,南京晟辉御盾信息科技有限公司,9,南京,南京,100
731681,688058.SH,宝兰德,榆林大数据有限公司,榆林大数据有限公司,13,榆林大数据有限公司,榆林大数据有限公司,12,榆林,榆林,100
731719,688059.SH,华锐精密,东莞市三野数控刀具有限公司,东莞市三野数控刀具有限公司,2,东莞市三野数控刀具有限公司,东莞市三野数控刀具有限公司,1,东莞,东莞,100
731731,688059.SH,华锐精密,东莞市亮剑切削工具有限公司,东莞市亮剑切削工具有限公司,3,东莞市亮剑切削工具有限公司,东莞市亮剑切削工具有限公司,2,东莞,东莞,100
731789,688059.SH,华锐精密,南阳市金鸿运物资有限公司,南阳市金鸿运物资有限公司,8,南阳市金鸿运物资有限公司,南阳市金鸿运物资有限公司,5,南阳,南阳,100
731795,688059.SH,华锐精密,南阳市金鸿运物资有限公司,南阳市金鸿运物资有限公司,8,"温岭市盛煌精密刀具有限公司,南阳市金鸿运物资有限公司","温岭市盛煌精密刀具有限公司,南阳市金鸿运物资有限公司",11,南阳,南阳,100
731912,688059.SH,华锐精密,洛阳洛耐特机械设备有限公司,洛阳洛耐特机械设备有限公司,19,"洛阳华刃精密工具有限公司,洛阳洛耐特机械设备有限公司","洛阳华刃精密工具有限公司,洛阳洛耐特机械设备有限公司",7,洛阳,洛阳,100
731913,688059.SH,华锐精密,洛阳洛耐特机械设备有限公司,洛阳洛耐特机械设备有限公司,19,洛阳洛耐特机械设备有限公司,洛阳洛耐特机械设备有限公司,8,洛阳,洛阳,100
732029,688060.SH,云涌科技,北京和达云端科技有限公司,北京和达云端科技有限公司,3,北京和达云端科技有限公司,北京和达云端科技有限公司,3,北京,北京,100
732074,688060.SH,云涌科技,北京科东电力控制系统有限责任公司,北京科东电力控制系统有限责任公司,5,北京科东电力控制系统有限责任公司,北京科东电力控制系统有限责任公司,4,北京,北京,100
732119,688060.SH,云涌科技,南京南瑞集团公司信息通讯技术分公司,南京南瑞集团公司信息通讯技术分公司,7,南京南瑞集团公司信息通信技术分公司,南京南瑞集团公司信息通信技术分公司,5,南京,南京,94
732142,688060.SH,云涌科技,南京合为电气科技有限公司,南京合为电气科技有限公司,8,南京合为电气科技有限公司,南京合为电气科技有限公司,6,南京,南京,100
732165,688060.SH,云涌科技,南京捷安信息科技有限公司,南京捷安信息科技有限公司,9,南京捷安信息科技有限公司,南京捷安信息科技有限公司,7,南京,南京,100
732259,688060.SH,云涌科技,山东安控信息科技有限公司,山东安控信息科技有限公司,13,山东安控信息科技有限公司,山东安控信息科技有限公司,13,山东,山东,100
732304,688060.SH,云涌科技,江苏一夫科技股份有限公司,江苏一夫科技股份有限公司,15,江苏一夫科技股份有限公司,江苏一夫科技股份有限公司,14,江苏,江苏,100
732349,688060.SH,云涌科技,济南山源电力设备有限公司,济南山源电力设备有限公司,17,济南山源电力设备有限公司,济南山源电力设备有限公司,15,济南,济南,100
732441,688060.SH,云涌科技,福建亿榕信息技术有限公司,福建亿榕信息技术有限公司,21,福建亿榕信息技术有限公司,福建亿榕信息技术有限公司,19,福建,福建,100
732465,688060.SH,云涌科技,航天信息股份有限公司北京航天金卡分公司,航天信息股份有限公司北京航天金卡分公司,22,航天信息股份有限公司北京航天金卡分公司,航天信息股份有限公司北京航天金卡分公司,21,北京,北京,100
732488,688060.SH,云涌科技,零八一电子集团四川力源电子有限公司,零八一电子集团四川力源电子有限公司,23,零八一电子集团四川力源电子有限公司,零八一电子集团四川力源电子有限公司,22,四川,四川,100
732532,688061.SH,灿瑞科技,深圳市兴集星电子科技有限公司,深圳市兴集星电子科技有限公司,4,深圳市兴集星电子科技有限公司,深圳市兴集星电子科技有限公司,8,深圳,深圳,100
732569,688061.SH,灿瑞科技,深圳市鑫德源科技有限公司,深圳市鑫德源科技有限公司,7,深圳市鑫德源科技有限公司,深圳市鑫德源科技有限公司,9,深圳,深圳,100
732574,688062.SH,迈威生物-U,上海君实生物医药科技股份有限公司,上海君实生物医药科技股份有限公司,1,上海君实生物医药科技股份有限公司,上海君实生物医药科技股份有限公司,2,上海,上海,100
732575,688062.SH,迈威生物-U,上海君实生物医药科技股份有限公司,上海君实生物医药科技股份有限公司,1,上海君实生物医药科技股份有限公司及其关联方,上海君实生物医药科技股份有限公司及其关联方,3,上海,上海,100
732638,688062.SH,迈威生物-U,南京远大赛威信生物医药有限公司,南京远大赛威信生物医药有限公司,5,南京远大赛威信生物医药有限公司,南京远大赛威信生物医药有限公司,6,南京,南京,100
732690,688062.SH,迈威生物-U,西安力邦制药有限公司,西安力邦制药有限公司,8,西安力邦制药有限公司,西安力邦制药有限公司,13,西安,西安,100
732706,688062.SH,迈威生物-U,辽宁远大诺康生物制药有限公司,辽宁远大诺康生物制药有限公司,9,辽宁远大诺康生物制药有限公司及其关联方,辽宁远大诺康生物制药有限公司及其关联方,14,辽宁,辽宁,100
732830,688063.SH,派能科技,深圳市中兴康讯电子有限公司,深圳市中兴康讯电子有限公司,12,深圳市中兴康讯电子有限公司,深圳市中兴康讯电子有限公司,9,深圳,深圳,100
732925,688065.SH,凯赛生物,万里(成都)香料有限公司,万里(成都)香料有限公司,11,万里(成都)香料有限公司,万里(成都)香料有限公司,5,成都,成都,100
732935,688065.SH,凯赛生物,南通协鑫热熔胶有限公司,南通协鑫热熔胶有限公司,12,南通协鑫热熔胶有限公司,南通协鑫热熔胶有限公司,6,南通,南通,100
732946,688065.SH,凯赛生物,无锡殷达尼龙有限公司,无锡殷达尼龙有限公司,13,无锡殷达尼龙有限公司,无锡殷达尼龙有限公司,8,无锡,无锡,100
733092,688066.SH,航天宏图,山东天诚国土规划设计院有限公司,山东天诚国土规划设计院有限公司,10,山东天诚国土规划设计院有限公司,山东天诚国土规划设计院有限公司,10,山东,山东,100
733106,688066.SH,航天宏图,山东省水利勘测设计院,山东省水利勘测设计院,11,山东省水利勘测设计院,山东省水利勘测设计院,11,山东,山东,100
733191,688067.SH,爱威科技,合肥世康医疗器械有限公司,合肥世康医疗器械有限公司,5,合肥世康医疗器械有限公司,合肥世康医疗器械有限公司,2,合肥,合肥,100
733363,688068.SH,热景生物,北京倍肯恒业科技发展股份有限公司,北京倍肯恒业科技发展股份有限公司,3,北京倍肯恒业科技发展股份有限公司,北京倍肯恒业科技发展股份有限公司,3,北京,北京,100
733385,688068.SH,热景生物,新创志达(北京)医疗科技有限公司,新创志达(北京)医疗科技有限公司,5,新创志达(北京)医疗科技有限公司,新创志达(北京)医疗科技有限公司,7,北京,北京,100
733414,688068.SH,热景生物,长春市朗华威生物科技有限公司,长春市朗华威生物科技有限公司,8,长春市朗华威生物科技有限公司,长春市朗华威生物科技有限公司,9,长春,长春,100
733427,688069.SH,德林海,北京建工土木工程有限公司,北京建工土木工程有限公司,2,北京建工土木工程有限公司,北京建工土木工程有限公司,1,北京,北京,100
733440,688069.SH,德林海,合肥东部新城建设投资有限公司,合肥东部新城建设投资有限公司,3,合肥东部新城建设投资有限公司,合肥东部新城建设投资有限公司,2,合肥,合肥,100
733453,688069.SH,德林海,合肥市包河区环境保护局,合肥市包河区环境保护局,4,合肥市包河区环境保护局,合肥市包河区环境保护局,3,合肥,合肥,100
733540,688069.SH,德林海,无锡市滨湖区水利重点工程建设管理处,无锡市滨湖区水利重点工程建设管理处,11,无锡市滨湖区水利重点工程建设管理处,无锡市滨湖区水利重点工程建设管理处,6,无锡,无锡,100
733553,688069.SH,德林海,无锡市滨湖区马山街道办事处,无锡市滨湖区马山街道办事处,12,无锡市滨湖区马山街道办事处,无锡市滨湖区马山街道办事处,7,无锡,无锡,100
733567,688069.SH,德林海,无锡市重点水利工程建设管理处,无锡市重点水利工程建设管理处,13,无锡市重点水利工程建设管理处,无锡市重点水利工程建设管理处,9,无锡,无锡,100
733580,688069.SH,德林海,昆明滇池湖泊治理开发有限公司,昆明滇池湖泊治理开发有限公司,14,昆明滇池湖泊治理开发有限公司,昆明滇池湖泊治理开发有限公司,10,昆明,昆明,100
733688,688070.SH,纵横股份,广东电网能源发展有限公司,广东电网能源发展有限公司,5,广东电网能源发展有限公司,广东电网能源发展有限公司,6,广东,广东,100
733709,688070.SH,纵横股份,广州南方测绘科技股份有限公司,广州南方测绘科技股份有限公司,7,广州南方测绘科技股份有限公司,广州南方测绘科技股份有限公司,7,广州,广州,100
733927,688071.SH,华依科技,安徽江淮汽车集团股份有限公司,安徽江淮汽车集团股份有限公司,10,安徽江淮汽车集团股份有限公司,安徽江淮汽车集团股份有限公司,9,安徽,安徽,100
733987,688071.SH,华依科技,长春富奥石川岛增压器有限公司,长春富奥石川岛增压器有限公司,14,长春富奥石川岛增压器有限公司,长春富奥石川岛增压器有限公司,13,长春,长春,100
734002,688071.SH,华依科技,马策电气科技(上海)有限公司,马策电气科技(上海)有限公司,15,马策电气科技(上海)有限公司,马策电气科技(上海)有限公司,14,上海,上海,100
734003,688072.SH,拓荆科技,上海华虹(集团)有限公司,上海华虹(集团)有限公司,1,上海华虹(集团)有限公司,上海华虹(集团)有限公司,1,上海,上海,100
734033,688072.SH,拓荆科技,北京晶瑞科技有限公司,北京晶瑞科技有限公司,4,北京晶瑞科技有限公司,北京晶瑞科技有限公司,4,北京,北京,100
734043,688072.SH,拓荆科技,北京燕东微电子股份有限公司,北京燕东微电子股份有限公司,5,北京燕东微电子股份有限公司,北京燕东微电子股份有限公司,5,北京,北京,100
734053,688072.SH,拓荆科技,合肥晶合集成电路股份有限公司,合肥晶合集成电路股份有限公司,6,合肥晶合集成电路股份有限公司,合肥晶合集成电路股份有限公司,6,合肥,合肥,100
734072,688072.SH,拓荆科技,广州粤芯半导体技术有限公司,广州粤芯半导体技术有限公司,8,广州粤芯半导体技术有限公司,广州粤芯半导体技术有限公司,7,广州,广州,100
734100,688072.SH,拓荆科技,重庆万国半导体科技有限公司,重庆万国半导体科技有限公司,11,重庆万国半导体科技有限公司,重庆万国半导体科技有限公司,8,重庆,重庆,100
734157,688073.SH,毕得医药,康龙化成(北京)新药技术股份有限公司,康龙化成(北京)新药技术股份有限公司,6,康龙化成(北京)新药技术股份有限公司,康龙化成(北京)新药技术股份有限公司,7,北京,北京,100
734166,688073.SH,毕得医药,无锡药明康德新药开发股份有限公司,无锡药明康德新药开发股份有限公司,7,无锡药明康德新药开发股份有限公司,无锡药明康德新药开发股份有限公司,8,无锡,无锡,100
734550,688076.SH,诺泰生物,上海睿瓦科技有限公司,上海睿瓦科技有限公司,12,上海睿瓦科技有限公司,上海睿瓦科技有限公司,10,上海,上海,100
734591,688076.SH,诺泰生物,北京洲际新泽医药科技有限公司,北京洲际新泽医药科技有限公司,14,北京洲际新泽医药科技有限公司,北京洲际新泽医药科技有限公司,11,北京,北京,100
734798,688076.SH,诺泰生物,浙江长典医药有限公司,浙江长典医药有限公司,24,浙江长典医药有限公司,浙江长典医药有限公司,18,浙江,浙江,100
735293,688078.SH,龙软科技,大同煤矿集团有限责任公司,大同煤矿集团有限责任公司,9,大同煤矿集团有限责任公司,大同煤矿集团有限责任公司,9,大同,大同,100
735309,688078.SH,龙软科技,山东能源集团有限公司,山东能源集团有限公司,10,山东能源集团有限公司,山东能源集团有限公司,10,山东,山东,100
735328,688078.SH,龙软科技,阳泉煤业(集团)有限责任公司,阳泉煤业(集团)有限责任公司,11,阳泉煤业(集团)有限责任公司,阳泉煤业(集团)有限责任公司,14,阳泉,阳泉,100
735404,688079.SH,美迪凯,东莞市维斗科技股份有限公司,东莞市维斗科技股份有限公司,8,东莞市维斗科技股份有限公司,东莞市维斗科技股份有限公司,3,东莞,东莞,100
735422,688080.SH,映翰通,北京火虹云智能技术有限公司,北京火虹云智能技术有限公司,1,北京火虹云智能技术有限公司,北京火虹云智能技术有限公司,3,北京,北京,100
735433,688080.SH,映翰通,北京科锐配电自动化股份有限公司,北京科锐配电自动化股份有限公司,2,北京科锐配电自动化股份有限公司,北京科锐配电自动化股份有限公司,4,北京,北京,100
735455,688080.SH,映翰通,大连富士冰山自动售货机有限公司,大连富士冰山自动售货机有限公司,4,大连富士冰山自动售货机有限公司,大连富士冰山自动售货机有限公司,6,大连,大连,100
735466,688080.SH,映翰通,天津浩源慧能科技有限公司,天津浩源慧能科技有限公司,5,天津浩源慧能科技有限公司,天津浩源慧能科技有限公司,7,天津,天津,100
735529,688080.SH,映翰通,青岛赛肯德自动化科技有限公司,青岛赛肯德自动化科技有限公司,11,青岛赛肯德自动化科技有限公司,青岛赛肯德自动化科技有限公司,10,青岛,青岛,100
735530,688081.SH,兴图新科,北京雨辰视美科技有限公司,北京雨辰视美科技有限公司,1,北京雨辰视美科技有限公司,北京雨辰视美科技有限公司,1,北京,北京,100
735540,688081.SH,兴图新科,山东神沃信息科技有限公司,山东神沃信息科技有限公司,3,山东神沃信息科技有限公司,山东神沃信息科技有限公司,3,山东,山东,100
736395,688084.SH,晶品特装,捍疆前沿科技(北京)有限公司,捍疆前沿科技(北京)有限公司,2,捍疆前沿科技(北京)有限公司,捍疆前沿科技(北京)有限公司,8,北京,北京,100
736400,688085.SH,三友医疗,北京英普朗特科贸有限公司,北京英普朗特科贸有限公司,1,北京英普朗特科贸有限公司,北京英普朗特科贸有限公司,5,北京,北京,100
736449,688085.SH,三友医疗,杭州建哲医药科技有限公司,杭州建哲医药科技有限公司,5,杭州建哲医药科技有限公司,杭州建哲医药科技有限公司,6,杭州,杭州,100
736486,688085.SH,三友医疗,泉州市正骨医院,泉州市正骨医院,8,泉州市正骨医院,泉州市正骨医院,7,泉州,泉州,100
736499,688085.SH,三友医疗,西安交通大学第一附属医院,西安交通大学第一附属医院,9,西安交通大学第一附属医院,西安交通大学第一附属医院,8,西安,西安,100
736512,688085.SH,三友医疗,西安市红会医院,西安市红会医院,10,西安市红会医院,西安市红会医院,9,西安,西安,100
736537,688085.SH,三友医疗,陕西恒尚医疗科技有限公司,陕西恒尚医疗科技有限公司,12,陕西恒尚医疗科技有限公司 (原西安市红会医院配送商),陕西恒尚医疗科技有限公司 (原西安市红会医院配送商),10,陕西,陕西,100
736550,688085.SH,三友医疗,陕西省人民医院,陕西省人民医院,13,陕西省人民医院,陕西省人民医院,11,陕西,陕西,100
736834,688090.SH,瑞松科技,惠州市德赛电池有限公司,惠州市德赛电池有限公司,12,惠州市德赛电池有限公司,惠州市德赛电池有限公司,8,惠州,惠州,100
737110,688093.SH,世华科技,东莞领益精密制造科技有限公司,东莞领益精密制造科技有限公司,2,东莞领益精密制造科技有限公司,东莞领益精密制造科技有限公司,2,东莞,东莞,100
737134,688093.SH,世华科技,深圳市领略数控设备有限公司,深圳市领略数控设备有限公司,4,深圳市领略数控设备有限公司,深圳市领略数控设备有限公司,4,深圳,深圳,100
737146,688093.SH,世华科技,苏州安洁科技股份有限公司,苏州安洁科技股份有限公司,5,苏州安洁科技股份有限公司,苏州安洁科技股份有限公司,5,苏州,苏州,100
737158,688093.SH,世华科技,苏州德斯泰电子材料有限公司,苏州德斯泰电子材料有限公司,6,苏州德斯泰电子材料有限公司,苏州德斯泰电子材料有限公司,6,苏州,苏州,100
737171,688093.SH,世华科技,迈锐元器件科技(苏州)有限公司,迈锐元器件科技(苏州)有限公司,7,迈锐元器件科技(苏州)有限公司,迈锐元器件科技(苏州)有限公司,8,苏州,苏州,100
737183,688093.SH,世华科技,迈锐电子科技(苏州)有限公司,迈锐电子科技(苏州)有限公司,8,迈锐电子科技(苏州)有限公司,迈锐电子科技(苏州)有限公司,9,苏州,苏州,100
737184,688093.SH,世华科技,迈锐电子科技(苏州)有限公司,迈锐电子科技(苏州)有限公司,8,迈锐精密科技(苏州)有限公司,迈锐精密科技(苏州)有限公司,10,苏州,苏州,86
737194,688093.SH,世华科技,迈锐精密科技(苏州)有限公司,迈锐精密科技(苏州)有限公司,9,迈锐电子科技(苏州)有限公司,迈锐电子科技(苏州)有限公司,9,苏州,苏州,86
737195,688093.SH,世华科技,迈锐精密科技(苏州)有限公司,迈锐精密科技(苏州)有限公司,9,迈锐精密科技(苏州)有限公司,迈锐精密科技(苏州)有限公司,10,苏州,苏州,100
737207,688093.SH,世华科技,领胜城科技(江苏)有限公司,领胜城科技(江苏)有限公司,10,领胜城科技(江苏)有限公司,领胜城科技(江苏)有限公司,11,江苏,江苏,100
737710,688096.SH,京源环保,中石化宁波工程有限公司,中石化宁波工程有限公司,4,中石化宁波工程有限公司,中石化宁波工程有限公司,4,宁波,宁波,100
738066,688096.SH,京源环保,韶关市粤华电力有限公司,韶关市粤华电力有限公司,22,韶关市粤华电力有限公司,韶关市粤华电力有限公司,18,韶关,韶关,100
738256,688098.SH,申联生物,山东省畜牧兽医局,山东省畜牧兽医局,3,山东省畜牧兽医局,山东省畜牧兽医局,3,山东,山东,100
738266,688098.SH,申联生物,广东省动物防疫物资储备中心,广东省动物防疫物资储备中心,4,广东省动物防疫物资储备中心,广东省动物防疫物资储备中心,4,广东,广东,100
738276,688098.SH,申联生物,江苏省动物疫病预防控制中心,江苏省动物疫病预防控制中心,5,江苏省动物疫病预防控制中心,江苏省动物疫病预防控制中心,5,江苏,江苏,100
738287,688098.SH,申联生物,河南省畜牧局,河南省畜牧局,6,河南省畜牧局,河南省畜牧局,7,河南,河南,100
738297,688098.SH,申联生物,湖北省畜牧兽医局,湖北省畜牧兽医局,7,湖北省畜牧兽医局,湖北省畜牧兽医局,8,湖北,湖北,100
738307,688098.SH,申联生物,湖南省兽医局,湖南省兽医局,8,湖南省兽医局,湖南省兽医局,9,湖南,湖南,100
738443,688099.SH,晶晨股份,深圳市中兴康讯电子有限公司,深圳市中兴康讯电子有限公司,11,深圳市中兴康讯电子有限公司,深圳市中兴康讯电子有限公司,8,深圳,深圳,100
738571,688100.SH,威胜信息,长沙供水有限公司,长沙供水有限公司,18,长沙供水有限公司,长沙供水有限公司,6,长沙,长沙,100
738604,688101.SH,三达膜,嘉兴石化有限公司,嘉兴石化有限公司,2,嘉兴石化有限公司,嘉兴石化有限公司,4,嘉兴,嘉兴,100
738619,688101.SH,三达膜,四平市污水处理管理处,四平市污水处理管理处,3,四平市污水处理管理处,四平市污水处理管理处,5,四平,四平,100
738886,688103.SH,国力股份,北京理工华创电动车技术有限公司,北京理工华创电动车技术有限公司,4,北京理工华创电动车技术有限公司,北京理工华创电动车技术有限公司,8,北京,北京,100
738905,688103.SH,国力股份,深圳欣锐科技股份有限公司,深圳欣锐科技股份有限公司,5,深圳欣锐科技股份有限公司,深圳欣锐科技股份有限公司,13,深圳,深圳,100
738920,688103.SH,国力股份,深圳沃特玛,深圳沃特玛,6,深圳沃特玛,深圳沃特玛,14,深圳,深圳,100
739304,688106.SH,金宏气体,华灿光电(苏州)有限公司,华灿光电(苏州)有限公司,15,华灿光电(苏州)有限公司,华灿光电(苏州)有限公司,6,苏州,苏州,100
